index,host,source,sourcetype,"_raw","_time"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:51"" CurrentPagedPoolQuota=""142760"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3534848"" KernelTime=""32"" MachineName=""BD-XA65-04"" PageFaultCount=""3681"" PageFileUsage=""2609152"" ParentId=""1208"" PeakNonPagedPoolQuota=""14344"" PeakPagedPoolQuota=""150072"" PeakVirtualSize=""0"" PeakWorkingSetSize=""6131712"" PercentCpuLoad=""0.02"" PrivatePageCount=""0"" ProcessId=""5988"" ProcessName=""dwm.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""0"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:51"" CurrentPagedPoolQuota=""190024"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""5369856"" KernelTime=""125"" MachineName=""BD-XA65-04"" PageFaultCount=""4907"" PageFileUsage=""5812224"" ParentId=""5700"" PeakNonPagedPoolQuota=""45592"" PeakPagedPoolQuota=""208088"" PeakVirtualSize=""0"" PeakWorkingSetSize=""15527936"" PercentCpuLoad=""0.14"" PrivatePageCount=""0"" ProcessId=""5352"" ProcessName=""wfshell.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""63"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:52"" CurrentPagedPoolQuota=""381048"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""20631552"" KernelTime=""905"" MachineName=""BD-XA65-04"" PageFaultCount=""21209"" PageFileUsage=""23531520"" ParentId=""6032"" PeakNonPagedPoolQuota=""54056"" PeakPagedPoolQuota=""425512"" PeakVirtualSize=""0"" PeakWorkingSetSize=""37351424"" PercentCpuLoad=""1.11"" PrivatePageCount=""0"" ProcessId=""660"" ProcessName=""explorer.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""578"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:54"" CurrentPagedPoolQuota=""166872"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""2383872"" KernelTime=""63"" MachineName=""BD-XA65-04"" PageFaultCount=""3126"" PageFileUsage=""3379200"" ParentId=""5004"" PeakNonPagedPoolQuota=""25416"" PeakPagedPoolQuota=""168408"" PeakVirtualSize=""0"" PeakWorkingSetSize=""11358208"" PercentCpuLoad=""0.07"" PrivatePageCount=""0"" ProcessId=""2364"" ProcessName=""concentr.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""32"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:54"" CurrentPagedPoolQuota=""186264"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""4329472"" KernelTime=""515"" MachineName=""BD-XA65-04"" PageFaultCount=""387991"" PageFileUsage=""7356416"" ParentId=""2364"" PeakNonPagedPoolQuota=""33960"" PeakPagedPoolQuota=""601624"" PeakVirtualSize=""0"" PeakWorkingSetSize=""36859904"" PercentCpuLoad=""1.3"" PrivatePageCount=""0"" ProcessId=""5284"" ProcessName=""Receiver.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""1217"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:56"" CurrentPagedPoolQuota=""181144"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3743744"" KernelTime=""609"" MachineName=""BD-XA65-04"" PageFaultCount=""3766"" PageFileUsage=""5107712"" ParentId=""6008"" PeakNonPagedPoolQuota=""29768"" PeakPagedPoolQuota=""181336"" PeakVirtualSize=""0"" PeakWorkingSetSize=""13512704"" PercentCpuLoad=""0.95"" PrivatePageCount=""0"" ProcessId=""5540"" ProcessName=""pnamain.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""656"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:56"" CurrentPagedPoolQuota=""160552"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3211264"" KernelTime=""16"" MachineName=""BD-XA65-04"" PageFaultCount=""23431"" PageFileUsage=""3375104"" ParentId=""5540"" PeakNonPagedPoolQuota=""24816"" PeakPagedPoolQuota=""160760"" PeakVirtualSize=""0"" PeakWorkingSetSize=""10821632"" PercentCpuLoad=""0.05"" PrivatePageCount=""0"" ProcessId=""1408"" ProcessName=""RadeObj.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""47"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:58"" CurrentPagedPoolQuota=""176176"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3813376"" KernelTime=""125"" MachineName=""BD-XA65-04"" PageFaultCount=""16429"" PageFileUsage=""4349952"" ParentId=""980"" PeakNonPagedPoolQuota=""30856"" PeakPagedPoolQuota=""177616"" PeakVirtualSize=""0"" PeakWorkingSetSize=""12173312"" PercentCpuLoad=""0.23"" PrivatePageCount=""0"" ProcessId=""5084"" ProcessName=""wfcrun32.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""188"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\bshell"" BasePriority=""8"" CreationTime=""10/11/2012 09:27:59"" CurrentPagedPoolQuota=""508904"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""29532160"" KernelTime=""30951"" MachineName=""BD-XA65-04"" PageFaultCount=""815614"" PageFileUsage=""60170240"" ParentId=""1852"" PeakNonPagedPoolQuota=""55692"" PeakPagedPoolQuota=""527328"" PeakVirtualSize=""0"" PeakWorkingSetSize=""48197632"" PercentCpuLoad=""95.48"" PrivatePageCount=""0"" ProcessId=""4564"" ProcessName=""mmc.exe"" ServerName=""BD-XA65-04"" SessionId=""3"" State=""Unknown"" UserTime=""96534"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""13"" CreationTime=""10/11/2012 08:32:59"" CurrentPagedPoolQuota=""110952"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""839680"" KernelTime=""1592"" MachineName=""BD-XA65-04"" PageFaultCount=""1806"" PageFileUsage=""1925120"" ParentId=""4996"" PeakNonPagedPoolQuota=""11400"" PeakPagedPoolQuota=""112712"" PeakVirtualSize=""0"" PeakWorkingSetSize=""5140480"" PercentCpuLoad=""1.59"" PrivatePageCount=""0"" ProcessId=""5764"" ProcessName=""csrss.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""313"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""13"" CreationTime=""10/11/2012 08:32:59"" CurrentPagedPoolQuota=""167368"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""2629632"" KernelTime=""141"" MachineName=""BD-XA65-04"" PageFaultCount=""3297"" PageFileUsage=""4415488"" ParentId=""4996"" PeakNonPagedPoolQuota=""28120"" PeakPagedPoolQuota=""169592"" PeakVirtualSize=""0"" PeakWorkingSetSize=""11071488"" PercentCpuLoad=""0.12"" PrivatePageCount=""0"" ProcessId=""5832"" ProcessName=""winlogon.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""0"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:10"" CurrentPagedPoolQuota=""150464"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3764224"" KernelTime=""32"" MachineName=""BD-XA65-04"" PageFaultCount=""4042"" PageFileUsage=""3960832"" ParentId=""860"" PeakNonPagedPoolQuota=""20904"" PeakPagedPoolQuota=""156496"" PeakVirtualSize=""0"" PeakWorkingSetSize=""8929280"" PercentCpuLoad=""0.05"" PrivatePageCount=""0"" ProcessId=""2036"" ProcessName=""taskhost.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""32"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:11"" CurrentPagedPoolQuota=""142752"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""1970176"" KernelTime=""16"" MachineName=""BD-XA65-04"" PageFaultCount=""3580"" PageFileUsage=""2564096"" ParentId=""1208"" PeakNonPagedPoolQuota=""14224"" PeakPagedPoolQuota=""150064"" PeakVirtualSize=""0"" PeakWorkingSetSize=""6131712"" PercentCpuLoad=""0.05"" PrivatePageCount=""0"" ProcessId=""6104"" ProcessName=""dwm.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""47"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:13"" CurrentPagedPoolQuota=""190056"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""2908160"" KernelTime=""79"" MachineName=""BD-XA65-04"" PageFaultCount=""4444"" PageFileUsage=""5926912"" ParentId=""5472"" PeakNonPagedPoolQuota=""45712"" PeakPagedPoolQuota=""207744"" PeakVirtualSize=""0"" PeakWorkingSetSize=""15585280"" PercentCpuLoad=""0.12"" PrivatePageCount=""0"" ProcessId=""4444"" ProcessName=""wfshell.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""63"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:20"" CurrentPagedPoolQuota=""402080"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""8704000"" KernelTime=""734"" MachineName=""BD-XA65-04"" PageFaultCount=""19373"" PageFileUsage=""29171712"" ParentId=""5552"" PeakNonPagedPoolQuota=""52936"" PeakPagedPoolQuota=""445536"" PeakVirtualSize=""0"" PeakWorkingSetSize=""46776320"" PercentCpuLoad=""1.29"" PrivatePageCount=""0"" ProcessId=""2864"" ProcessName=""explorer.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""812"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:24"" CurrentPagedPoolQuota=""166056"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""1953792"" KernelTime=""63"" MachineName=""BD-XA65-04"" PageFaultCount=""3051"" PageFileUsage=""3350528"" ParentId=""5848"" PeakNonPagedPoolQuota=""25056"" PeakPagedPoolQuota=""167592"" PeakVirtualSize=""0"" PeakWorkingSetSize=""11313152"" PercentCpuLoad=""0.08"" PrivatePageCount=""0"" ProcessId=""1904"" ProcessName=""concentr.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""32"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:25"" CurrentPagedPoolQuota=""186528"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3936256"" KernelTime=""578"" MachineName=""BD-XA65-04"" PageFaultCount=""394764"" PageFileUsage=""7262208"" ParentId=""1904"" PeakNonPagedPoolQuota=""34120"" PeakPagedPoolQuota=""601624"" PeakVirtualSize=""0"" PeakWorkingSetSize=""36855808"" PercentCpuLoad=""1.48"" PrivatePageCount=""0"" ProcessId=""4744"" ProcessName=""Receiver.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""1202"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:25"" CurrentPagedPoolQuota=""181144"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""2981888"" KernelTime=""469"" MachineName=""BD-XA65-04"" PageFaultCount=""3731"" PageFileUsage=""5124096"" ParentId=""4832"" PeakNonPagedPoolQuota=""29768"" PeakPagedPoolQuota=""181336"" PeakVirtualSize=""0"" PeakWorkingSetSize=""13516800"" PercentCpuLoad=""0.98"" PrivatePageCount=""0"" ProcessId=""4956"" ProcessName=""pnamain.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""703"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:25"" CurrentPagedPoolQuota=""160552"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""2793472"" KernelTime=""125"" MachineName=""BD-XA65-04"" PageFaultCount=""24238"" PageFileUsage=""3346432"" ParentId=""4956"" PeakNonPagedPoolQuota=""24816"" PeakPagedPoolQuota=""160744"" PeakVirtualSize=""0"" PeakWorkingSetSize=""10833920"" PercentCpuLoad=""0.22"" PrivatePageCount=""0"" ProcessId=""4616"" ProcessName=""RadeObj.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""141"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:28"" CurrentPagedPoolQuota=""512024"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""28831744"" KernelTime=""23588"" MachineName=""BD-XA65-04"" PageFaultCount=""769303"" PageFileUsage=""58658816"" ParentId=""4960"" PeakNonPagedPoolQuota=""55572"" PeakPagedPoolQuota=""526320"" PeakVirtualSize=""0"" PeakWorkingSetSize=""48218112"" PercentCpuLoad=""93.03"" PrivatePageCount=""0"" ProcessId=""4644"" ProcessName=""mmc.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""88188"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:33"" CurrentPagedPoolQuota=""176176"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""3325952"" KernelTime=""157"" MachineName=""BD-XA65-04"" PageFaultCount=""17694"" PageFileUsage=""4366336"" ParentId=""980"" PeakNonPagedPoolQuota=""30856"" PeakPagedPoolQuota=""176176"" PeakVirtualSize=""0"" PeakWorkingSetSize=""12197888"" PercentCpuLoad=""0.35"" PrivatePageCount=""0"" ProcessId=""1636"" ProcessName=""wfcrun32.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""266"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:39"" CurrentPagedPoolQuota=""350920"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""4132864"" KernelTime=""157"" MachineName=""BD-XA65-04"" PageFaultCount=""16022"" PageFileUsage=""49643520"" ParentId=""2864"" PeakNonPagedPoolQuota=""33668"" PeakPagedPoolQuota=""352960"" PeakVirtualSize=""0"" PeakWorkingSetSize=""59486208"" PercentCpuLoad=""0.61"" PrivatePageCount=""0"" ProcessId=""2876"" ProcessName=""powershell.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""578"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-04","xenapp:powershell:GetXASessionProcess65.ps1","xenapp:65:sessionprocess","10/13/2012 20:30:31  - AccountDisplayName=""BD\jconger"" BasePriority=""8"" CreationTime=""10/11/2012 08:33:39"" CurrentPagedPoolQuota=""134408"" CurrentVirtualSize=""0"" CurrentWorkingSetSize=""925696"" KernelTime=""32"" MachineName=""BD-XA65-04"" PageFaultCount=""1795"" PageFileUsage=""3133440"" ParentId=""5764"" PeakNonPagedPoolQuota=""13080"" PeakPagedPoolQuota=""135048"" PeakVirtualSize=""0"" PeakWorkingSetSize=""7049216"" PercentCpuLoad=""0.04"" PrivatePageCount=""0"" ProcessId=""4428"" ProcessName=""conhost.exe"" ServerName=""BD-XA65-04"" SessionId=""2"" State=""Unknown"" UserTime=""16"" FarmName=""XA65"" ScriptRunTime=""129945726308525013""","2012-10-12T22:30:31.000-0500"
xenapp,"BD-XA65-01","xenapp:powershell:GetICASessionStat65.ps1","xenapp:65:icasession","10/13/2012 20:30:32  - Caption="""" Description="""" Frequency_Object="""" Frequency_PerfTime="""" Frequency_Sys100NS="""" InputAudioBandwidth=""0"" InputClipboardBandwidt=""0"" InputCOM1Bandwidth=""0"" InputCOM2Bandwidth=""0"" InputCOMBandwidth=""0"" InputControlChannelBandwidth=""0"" InputDriveBandwidth=""0"" InputFontDataBandwidth=""0"" InputHDXMediaStreamforFlashDataBandwidth=""0"" InputHDXMediaStreamforFlashv2DataBandwidth=""0"" InputLicensingBandwidth=""0"" InputLPT1Bandwidth=""0"" InputLPT2Bandwidth=""0"" InputPNBandwidth=""0"" InputPrinterBandwidth=""0"" InputSeamlessBandwidth=""0"" InputSessionBandwidth=""0"" InputSessionCompression=""0"" InputSessionLineSpeed=""0"" InputSpeedScreenDataChannelBandwidth=""0"" InputTextEchoBandwidth=""0"" InputThinWireBandwidth=""0"" InputTWAINBandwidth=""0"" LatencyLastRecorded=""0"" LatencySessionAverage=""0"" LatencySessionDeviation=""0"" Name=""_Server Total"" UserName=""_Server Total"" OutputAudioBandwidth=""0"" OutputClipboardBandwidth=""0"" OutputCOM1Bandwidth=""0"" OutputCOM2Bandwidth=""0"" OutputCOMBandwidth=""0"" OutputControlChannelBandwidth=""0"" OutputDriveBandwidth=""0"" OutputFontDataBandwidth=""0"" OutputHDXMediaStreamforFlashDataBandwidth=""0"" OutputHDXMediaStreamforFlashv2DataBandwidth=""0"" OutputLicensingBandwidth=""0"" OutputLPT1Bandwidth=""0"" OutputLPT2Bandwidth=""0"" OutputPNBandwidth=""0"" OutputPrinterBandwidth=""0"" OutputSeamlessBandwidth=""0"" OutputSessionBandwidth=""0"" OutputSessionCompression=""0"" OutputSessionLineSpeed=""0"" OutputSpeedScreenDataChannelBandwidth=""0"" OutputTextEchoBandwidth=""0"" OutputThinWireBandwidth=""0"" OutputTWAINBandwidth=""0"" ResourceShares=""0"" Timestamp_Object="""" Timestamp_PerfTime="""" Timestamp_Sys100NS="""" __CLASS=""Win32_PerfFormattedData_CitrixICA_ICASession"" __DERIVATION=""Win32_PerfFormattedData;Win32_Perf;CIM_StatisticalInformation"" __DYNASTY=""CIM_StatisticalInformation"" __GENUS=""2"" __NAMESPACE=""root\cimv2"" __PATH=""\\BD-XA65-01\root\cimv2:Win32_PerfFormattedData_CitrixICA_ICASession.Name=""_Server Total"""" __PROPERTY_COUNT=""59"" __RELPATH=""Win32_PerfFormattedData_CitrixICA_ICASession.Name=""_Server Total"""" __SERVER=""BD-XA65-01"" __SUPERCLASS=""Win32_PerfFormattedData"" ScriptRunTime=""129945726318326628""","2012-10-12T22:30:32.000-0500"
